gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx942,80,128,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,2,58.7023,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,73.17,607.33
gfx942,80,128,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,32.4763,auto,0.0,66.12,589.25
gfx942,80,128,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,350.423,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,96.71,782.16
gfx942,80,144,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,21.3828,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0142,37.07,359.17
gfx942,80,144,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,26.0989,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.016,40.5,365.99
gfx942,80,144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,0,42.6605,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,49.55,399.42
gfx942,80,144,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,72.2814,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0114,58.49,442.91
gfx942,80,144,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,15.979,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,18.9,209.68
gfx942,80,144,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,28.2683,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,42.73,348.91
gfx942,80,144,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.1929,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,53.46,410.39
gfx942,80,144,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,81.7215,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,59.13,439.46
gfx942,80,144,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,48.568,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,49.74,400.09
gfx942,80,144,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,457.2019,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,83.39,602.04
gfx942,80,160,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10201,8,20.2282,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,43.54,391.61
gfx942,80,160,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,26.9651,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0157,43.55,363.34
gfx942,80,160,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,42.9964,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0116,54.63,402.39
gfx942,80,160,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,5,72.4121,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,64.87,446.19
gfx942,80,160,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,16.5138,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,20.32,211.33
gfx942,80,160,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,28.7891,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,46.62,348.29
gfx942,80,160,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.3007,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,59.26,413.75
gfx942,80,160,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,80.9358,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,66.33,446.97
gfx942,80,160,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,49.4376,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,54.3,399.01
gfx942,80,160,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,464.9408,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,91.11,594.52
gfx942,80,176,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,24.1367,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0138,40.14,338.21
gfx942,80,176,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,29.4041,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0159,43.93,341.56
gfx942,80,176,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,44.0577,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0115,58.64,398.65
gfx942,80,176,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,72.9362,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0112,70.85,447.02
gfx942,80,176,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,16.969,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,21.75,213.86
gfx942,80,176,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,29.1494,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,50.65,349.61
gfx942,80,176,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.4908,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,64.91,416.35
gfx942,80,176,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,81.5783,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,72.39,446.66
gfx942,80,176,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,49.246,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,59.96,406.56
gfx942,80,176,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,473.3091,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,98.45,586.47
gfx942,80,192,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10201,8,21.2254,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,49.8,395.99
gfx942,80,192,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,30.3236,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0161,46.47,339.31
gfx942,80,192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,44.8074,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0114,62.9,397.83
gfx942,80,192,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,73.1888,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0114,77.02,449.51
gfx942,80,192,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,17.3296,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,23.23,217.45
gfx942,80,192,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,30.2008,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,53.33,342.86
gfx942,80,192,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.7114,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,70.47,418.64
gfx942,80,192,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,81.2148,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,79.33,451.89
gfx942,80,192,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,48.2528,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,66.76,421.04
gfx942,80,192,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,488.4805,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,104.07,570.65
gfx942,80,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,5,40.5018,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,72.49,443.36
gfx942,80,208,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,27.9098,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0109,41.03,309.81
gfx942,80,208,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,27.7763,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,54.97,379.28
gfx942,80,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,41.1359,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,74.23,439.71
gfx942,80,208,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,73.8915,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0114,82.65,449.23
gfx942,80,208,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,18.1147,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,24.08,215.71
gfx942,80,208,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,31.6077,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,55.2,332.78
gfx942,80,208,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,47.3156,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,73.75,408.6
gfx942,80,208,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,81.9589,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,85.16,450.99
gfx942,80,208,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,48.5728,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,71.84,424.33
gfx942,80,208,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,489.1721,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,112.58,572.22
gfx942,80,216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,41.3267,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,76.73,440.85
gfx942,80,224,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,27.2163,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0106,45.31,326.58
gfx942,80,224,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,27.8194,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,59.1,387.52
gfx942,80,224,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,41.3224,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,79.58,444.07
gfx942,80,224,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,74.7084,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0114,88.03,448.26
gfx942,80,224,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,18.4839,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,25.41,218.94
gfx942,80,224,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,32.806,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,57.28,325.62
gfx942,80,224,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,48.6448,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,77.26,401.48
gfx942,80,224,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,84.0987,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,89.37,442.63
gfx942,80,224,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,50.2024,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,74.86,416.43
gfx942,80,224,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,517.383,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,114.63,543.27
gfx942,80,232,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,41.7262,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,81.62,442.91
gfx942,80,240,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,27.3566,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.011,48.3,333.74
gfx942,80,240,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,28.0936,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,62.7,392.49
gfx942,80,240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,42.0916,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,83.7,442.18
gfx942,80,240,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,75.2422,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0115,93.65,449.0
gfx942,80,240,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,19.4387,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,25.89,215.35
gfx942,80,240,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,34.9316,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,57.63,310.5
gfx942,80,240,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,49.6383,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,81.12,397.4
gfx942,80,240,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,87.9675,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,91.55,426.14
gfx942,80,240,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,50.2548,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,80.12,421.87
gfx942,80,240,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,510.0741,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,124.58,553.34
gfx942,80,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,42.5615,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,85.54,440.38
gfx942,80,256,64,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,8.1263,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0281,16.52,326.62
gfx942,80,256,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.1963,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0146,37.82,304.68
gfx942,80,256,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,28.264,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0108,49.86,331.58
gfx942,80,256,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,28.3166,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,66.36,398.08
gfx942,80,256,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,29.3736,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,73.11,374.83
gfx942,80,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,0,42.823,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0,87.76,440.75
gfx942,80,256,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,49.3661,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0095,87.0,403.58
gfx942,80,256,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,75.9764,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0115,98.93,448.54
gfx942,80,256,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,17.5043,auto,0.0,30.67,247.1
gfx942,80,256,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,32.1385,auto,0.0,66.82,342.58
gfx942,80,256,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,50.906,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,84.37,391.37
gfx942,80,256,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,88.0807,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,97.52,428.57
gfx942,80,256,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,50.1188,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,85.7,428.9
gfx942,80,256,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,516.8213,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.15,548.37
gfx942,80,288,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,30.7789,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0141,51.51,320.19
gfx942,80,288,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,38.5057,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0064,54.9,305.51
gfx942,80,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,3,60.8705,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0093,69.46,318.69
gfx942,80,288,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,103.9925,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0112,81.31,333.38
gfx942,80,288,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,20.4415,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,29.55,225.22
gfx942,80,288,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,42.0076,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,57.51,269.9
gfx942,80,288,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,63.082,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,76.6,322.06
gfx942,80,288,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,116.5344,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,82.93,328.43
gfx942,80,288,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,63.9746,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,75.53,345.23
gfx942,80,288,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,756.2264,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,100.83,377.85
gfx942,80,320,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,35.1746,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0106,50.08,293.91
gfx942,80,320,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,6,40.3493,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0116,58.21,303.73
gfx942,80,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,3,61.1024,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0093,76.88,326.06
gfx942,80,320,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,105.269,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0111,89.25,334.94
gfx942,80,320,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,21.0762,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,31.84,231.66
gfx942,80,320,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,43.5176,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,61.68,268.06
gfx942,80,320,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,65.3602,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,82.14,316.85
gfx942,80,320,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,119.9587,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,89.51,323.42
gfx942,80,320,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,65.1661,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,82.38,347.96
gfx942,80,320,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,765.8945,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,110.62,376.12
gfx942,80,352,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,29.7817,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,65.07,363.37
gfx942,80,352,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,6,32.1674,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,80.32,396.26
